tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0126211,0.330739,6599.69,-4499.87,57.4741,752.348,0.0491917,0.236577,-0.00230084,-0.212222
0.0123623,0.331955,6599.7,-4499.87,56.7384,753.009,0.0492606,0.258865,-0.00220394,-0.189934
0.0119083,0.304952,6599.73,-4499.87,54.8191,758.036,0.0503147,0.26265,-0.00183889,-0.186149
0.0126074,0.306213,6599.69,-4499.87,57.9273,751.19,0.0491852,0.233807,-0.00239979,-0.214992
0.0119921,0.29531,6599.72,-4499.87,55.3147,759.611,0.0502515,0.215957,-0.00257555,-0.232842
0.012392,0.319607,6599.7,-4499.87,56.3721,754.595,0.049564,0.250115,-0.00221869,-0.198684
0.0122175,0.309349,6599.71,-4499.87,56.2626,755.732,0.0495905,0.231301,-0.00235868,-0.217498
0.0126637,0.300639,6599.69,-4499.87,57.7442,753.912,0.0492472,0.199226,-0.00278728,-0.249573
0.0122675,0.356021,6599.71,-4499.87,56.3439,752.118,0.0492734,0.29088,-0.00159911,-0.157919
0.012294,0.354848,6599.71,-4499.87,55.8387,753.319,0.0494565,0.295733,-0.00154058,-0.153066
0.0114626,0.287468,6599.74,-4499.87,55.9085,756.772,0.0495909,0.219093,-0.00249722,-0.229706
0.0119237,0.327635,6599.72,-4499.87,55.157,757.623,0.0500152,0.251638,-0.00216358,-0.197161
0.0121195,0.2904,6599.71,-4499.87,55.2131,759.813,0.0503558,0.21848,-0.00276868,-0.230319
0.0119223,0.266127,6599.72,-4499.87,54.9709,761.182,0.0501839,0.205583,-0.00255205,-0.243216
0.0119039,0.32216,6599.72,-4499.87,54.6699,757.929,0.0501228,0.273269,-0.00177179,-0.17553
0.0125987,0.331573,6599.69,-4499.87,57.5637,750.686,0.0490507,0.262793,-0.00180695,-0.186006
0.0118964,0.307013,6599.73,-4499.87,55.2602,759.805,0.0502457,0.213357,-0.00236836,-0.235442
0.0124648,0.319842,6599.69,-4499.87,57.0154,752.394,0.0491062,0.254567,-0.00209114,-0.194232
0.0124535,0.302466,6599.7,-4499.87,57.6548,753.21,0.0492433,0.211874,-0.00231063,-0.236925
0.0120866,0.304277,6599.71,-4499.87,56.1154,755.838,0.0497794,0.23714,-0.00220977,-0.211659
0.0121661,0.294873,6599.71,-4499.87,55.8549,757.429,0.049973,0.225861,-0.00206693,-0.222938
0.0119919,0.316868,6599.72,-4499.87,54.9203,759.242,0.0503212,0.2365,-0.00242178,-0.212299
0.0124958,0.287721,6599.69,-4499.87,57.1786,755.398,0.0495153,0.202354,-0.00261217,-0.246445
0.0126049,0.319899,6599.69,-4499.87,57.472,753.955,0.0492771,0.210222,-0.00253903,-0.238577
0.0122779,0.336285,6599.71,-4499.87,56.2433,754.175,0.0493884,0.259133,-0.00190467,-0.189666
0.0125842,0.331884,6599.69,-4499.87,57.1164,750.723,0.0487569,0.278111,-0.00188619,-0.170688
