tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.0106233,0.321433,4399.9,-5124.5,56.0765,864.851,0.0574723,0.200927,-0.00366168,-0.247872
0.0109416,0.323033,4399.89,-5124.5,57.836,856.884,0.0566734,0.230405,-0.00299391,-0.218394
0.010824,0.31406,4399.9,-5124.5,56.9255,863.17,0.058056,0.207547,-0.00325638,-0.241252
0.0108625,0.298924,4399.9,-5124.5,58.1047,857.395,0.0572711,0.18422,-0.00356859,-0.264579
0.0109024,0.323513,4399.9,-5124.5,57.1152,859.93,0.0574205,0.236339,-0.00238953,-0.21246
0.0111376,0.288448,4399.89,-5124.5,56.9975,863.139,0.0570435,0.152002,-0.00371846,-0.296797
0.0106478,0.282111,4399.9,-5124.5,55.9193,867.193,0.0581824,0.166261,-0.00345099,-0.282537
0.0108066,0.340868,4399.9,-5124.5,56.74,861.868,0.0574636,0.222229,-0.00289145,-0.22657
0.0108012,0.337686,4399.9,-5124.5,56.7948,861.035,0.0575829,0.260922,-0.00290656,-0.187877
0.0111055,0.307196,4399.89,-5124.5,56.9419,862.006,0.0571855,0.206077,-0.00299675,-0.242722
0.0103712,0.288937,4399.91,-5124.5,55.0365,868.344,0.0581572,0.227113,-0.00277439,-0.221686
0.0108889,0.264385,4399.9,-5124.5,56.3496,865.276,0.0574023,0.152815,-0.00348551,-0.295984
0.0107169,0.351531,4399.9,-5124.5,56.8721,860.233,0.0575219,0.269065,-0.00258193,-0.179734
0.0108048,0.318917,4399.9,-5124.5,55.9764,865.16,0.0580392,0.247683,-0.00248961,-0.201116
0.0105663,0.312103,4399.9,-5124.5,55.6916,865.907,0.0580016,0.217957,-0.0029537,-0.230842
0.0110011,0.320307,4399.89,-5124.5,56.5924,863.026,0.0577502,0.245773,-0.00198769,-0.203026
0.0106422,0.292711,4399.9,-5124.5,57.9861,855.584,0.0566195,0.216253,-0.00297882,-0.232546
0.0107782,0.30643,4399.9,-5124.5,57.0237,861.48,0.0574384,0.187721,-0.00318808,-0.261078
0.0109963,0.336669,4399.89,-5124.5,57.0351,860.343,0.0576314,0.266762,-0.0020845,-0.182037
0.0104072,0.294935,4399.91,-5124.5,55.2968,868.803,0.0581801,0.183168,-0.00332699,-0.265631
0.0106452,0.314363,4399.9,-5124.5,55.5144,867.009,0.0580485,0.241055,-0.00279327,-0.207744
0.0105881,0.274254,4399.9,-5124.5,55.8098,867.061,0.058046,0.173307,-0.00360942,-0.275492
0.0109948,0.342861,4399.9,-5124.5,56.0921,864.236,0.0577974,0.26686,-0.00220881,-0.181939
0.0108958,0.322723,4399.9,-5124.5,56.792,862.267,0.0572779,0.211259,-0.00311595,-0.23754
0.0110006,0.294667,4399.9,-5124.5,57.4529,860.633,0.0566577,0.159486,-0.00356603,-0.289313
0.0107865,0.338089,4399.9,-5124.5,56.7857,861.396,0.0578688,0.253603,-0.00267523,-0.195196
0.0110106,0.30383,4399.9,-5124.5,57.334,859.775,0.0572524,0.225741,-0.00308482,-0.223058
0.0108986,0.352242,4399.9,-5124.5,55.7065,866.823,0.0588339,0.262645,-0.00201003,-0.186154
0.0102177,0.325666,4399.91,-5124.5,55.0383,868.828,0.0582116,0.196771,-0.00311567,-0.252028
0.0107227,0.353162,4399.9,-5124.5,55.6601,866.722,0.0582728,0.242123,-0.00248257,-0.206676
0.0109484,0.299884,4399.9,-5124.5,57.8778,857.772,0.0565495,0.179623,-0.00374029,-0.269176
0.0104809,0.356145,4399.91,-5124.5,55.7469,865.439,0.0577362,0.221949,-0.00289407,-0.22685
0.0109857,0.339442,4399.9,-5124.5,56.9173,861.237,0.0573063,0.24546,-0.0025511,-0.203339
0.0109934,0.329228,4399.89,-5124.5,57.1768,863.359,0.0574285,0.21032,-0.00301373,-0.238479
